order_id,customer_id,order_date,status,payment_type
172,1093,2025-01-23,completed,card
173,1291,2025-05-01,completed,atm
174,168,2025-04-07,completed,atm
175,761,2025-01-11,completed,card
176,88,2024-03-16,completed,wallet
177,2438,2025-01-11,completed,wallet
178,819,2025-12-11,completed,card
179,1202,2024-03-12,completed,card
180,337,2024-06-30,completed,atm
181,776,2025-10-25,completed,card
182,2402,2024-02-02,completed,card
183,1974,2025-02-01,cancelled,card
184,1914,2025-10-04,completed,card
185,903,2025-05-25,completed,atm
186,1077,2024-07-13,completed,cod
187,2070,2025-02-05,completed,card
188,1626,2025-02-14,completed,card
189,408,2025-07-08,completed,atm
190,838,2024-11-28,completed,card
191,1002,2024-11-05,completed,cod
192,1646,2025-03-10,refunded,card
193,1709,2024-05-09,cancelled,card
194,1846,2024-03-31,completed,atm
195,2174,2025-07-02,completed,card
196,773,2024-06-18,completed,card
197,1735,2025-03-18,completed,atm
198,1335,2025-08-06,completed,wallet
199,1260,2025-04-13,completed,atm
200,1685,2025-12-21,completed,wallet
201,2335,2025-10-24,completed,card
202,2238,2025-08-27,completed,wallet
203,2402,2025-08-25,completed,card
204,1794,2025-02-14,completed,atm
205,2450,2025-08-29,completed,card
206,302,2024-01-08,completed,card
207,1925,2024-06-23,completed,wallet
208,92,2024-08-23,completed,wallet
209,215,2024-11-18,completed,atm
210,1931,2025-03-24,completed,card
211,17,2024-09-06,completed,atm
212,148,2024-10-16,completed,wallet
213,41,2025-07-03,refunded,card
214,1156,2025-06-15,completed,card
215,2130,2024-09-08,completed,wallet
216,1553,2025-01-01,completed,card
217,2109,2024-07-29,completed,card
218,865,2025-04-14,completed,cod
219,97,2024-03-16,completed,atm
220,695,2024-12-30,completed,atm
221,1502,2025-11-17,completed,cod
222,251,2024-07-25,refunded,atm
223,1959,2024-07-03,completed,card
224,2046,2025-11-06,completed,cod
225,2052,2025-06-14,completed,card
226,520,2024-01-04,completed,atm
227,1625,2025-04-24,completed,wallet
228,1227,2025-04-01,completed,atm
229,594,2024-07-30,completed,atm
230,2224,2025-05-30,completed,wallet
231,1392,2024-12-25,completed,card
232,2180,2025-01-13,completed,wallet
233,1345,2024-02-27,completed,atm
234,404,2025-08-10,completed,cod
235,428,2025-01-10,completed,atm
236,1783,2024-04-04,completed,wallet
237,1234,2025-11-12,completed,card
238,2356,2024-12-05,completed,wallet
239,485,2025-06-26,completed,atm
240,2084,2024-09-29,completed,atm
241,1443,2025-02-14,completed,card
242,2025,2024-01-20,completed,wallet
243,160,2024-05-24,completed,wallet
244,236,2025-11-06,completed,card
245,1681,2024-10-11,completed,atm
246,431,2025-08-18,completed,wallet
247,319,2025-04-18,completed,card
248,2005,2025-06-20,completed,card
249,72,2025-11-05,completed,atm
250,340,2024-06-10,completed,atm
251,619,2024-05-26,completed,card
252,1248,2025-07-31,completed,cod
253,917,2025-06-12,cancelled,card
254,695,2025-04-04,completed,card
255,1532,2025-02-23,completed,wallet
256,34,2024-05-23,completed,card
257,2191,2025-12-26,completed,card
258,1953,2024-12-25,completed,card
259,60,2024-07-09,completed,atm
260,2448,2025-04-01,completed,wallet
261,2427,2024-08-16,completed,cod
262,330,2025-11-26,completed,atm
263,1572,2024-07-16,refunded,card
264,739,2024-10-27,completed,card
265,1357,2025-08-22,completed,card
266,1252,2024-09-24,completed,atm
267,1931,2024-12-06,completed,card
268,891,2025-05-25,completed,atm
269,1401,2025-05-26,completed,card
270,1059,2024-11-04,completed,card
271,897,2024-01-14,completed,wallet
272,1136,2025-10-27,completed,card
273,1601,2025-09-23,completed,card
274,352,2025-08-31,completed,atm
275,2184,2024-04-18,completed,card
276,219,2024-10-10,completed,card
277,1348,2025-07-05,completed,atm
278,34,2024-01-15,completed,wallet
279,1802,2025-11-13,completed,card
280,812,2025-01-30,completed,card
281,1898,2025-09-22,completed,card
282,163,2024-10-25,refunded,card
283,419,2025-05-28,completed,card
284,56,2024-05-10,completed,atm
285,2077,2025-09-19,completed,card
286,2162,2024-02-02,cancelled,cod
287,608,2025-01-22,completed,cod
288,2118,2024-11-23,completed,wallet
289,2032,2025-12-17,completed,atm
290,149,2024-09-23,completed,wallet
291,610,2024-05-20,completed,card
292,1396,2025-10-21,completed,card
293,1113,2025-05-18,completed,card
294,202,2025-01-04,completed,card
295,1905,2025-02-10,completed,atm
296,1854,2025-10-13,completed,card
297,1354,2024-09-20,completed,card
298,2061,2025-10-15,completed,wallet
299,1847,2024-02-08,completed,wallet
300,516,2024-04-23,completed,card
301,1784,2025-03-23,completed,wallet
302,1564,2024-11-29,completed,card
303,1160,2025-04-17,completed,card
304,151,2025-12-05,completed,card
305,213,2024-06-30,completed,card
306,1200,2025-12-28,cancelled,card
307,2256,2025-02-09,completed,card
308,676,2024-08-11,completed,card
309,1395,2024-07-21,completed,card
310,1719,2024-06-23,completed,wallet
311,2073,2024-08-29,completed,wallet
312,2075,2025-11-26,refunded,atm
313,112,2024-05-04,completed,card
314,1229,2025-10-04,completed,card
315,2089,2024-12-07,completed,cod
316,2049,2024-11-16,completed,atm
317,2179,2024-01-12,completed,atm
318,743,2024-01-02,completed,wallet
319,2016,2024-04-06,completed,wallet
320,1509,2024-10-10,completed,wallet
321,1047,2025-12-02,completed,atm
322,257,2024-08-23,refunded,wallet
323,1456,2024-12-08,completed,card
324,836,2024-06-13,completed,card
325,1507,2024-05-23,completed,atm
326,837,2025-04-04,completed,atm
327,51,2025-05-23,completed,card
328,1941,2024-06-19,completed,card
329,1258,2024-01-29,completed,atm
330,1577,2024-12-04,completed,card
331,556,2025-12-14,completed,cod
332,2237,2024-10-26,completed,card
333,991,2025-05-12,completed,card
334,2447,2024-11-30,cancelled,card
335,2495,2024-01-25,completed,card
336,1078,2024-07-16,completed,atm
337,862,2024-05-26,completed,card
338,1761,2025-12-23,completed,card
339,196,2024-03-24,completed,card
340,1771,2025-10-06,completed,card
341,67,2025-06-24,completed,card
342,1347,2025-11-18,completed,wallet
343,1965,2024-03-22,completed,atm
344,1808,2024-03-12,completed,atm
345,1036,2024-11-13,completed,card
346,1023,2025-05-20,completed,atm
347,1133,2024-02-28,completed,card
348,857,2024-07-15,completed,card
349,2180,2024-05-03,completed,wallet
350,2287,2025-04-15,completed,cod
351,798,2024-09-01,completed,card
352,1425,2024-01-01,completed,atm
353,1039,2025-12-02,completed,atm
354,132,2025-06-05,completed,card
355,1973,2025-06-03,completed,card
356,653,2024-02-21,completed,wallet
357,358,2024-09-06,completed,wallet
358,216,2025-05-18,completed,card
359,970,2024-10-27,completed,card
360,1315,2025-02-08,completed,wallet
361,434,2024-05-12,completed,atm
362,28,2025-08-10,completed,card
363,2089,2025-04-03,completed,wallet
364,849,2024-10-07,completed,card
365,448,2024-11-11,completed,wallet
366,310,2024-03-09,completed,wallet
367,1146,2024-01-06,completed,cod
368,238,2024-11-21,completed,card
369,2419,2024-11-20,completed,atm
370,962,2024-12-17,completed,atm
371,338,2025-12-27,completed,card
372,2492,2025-10-23,completed,atm
373,2230,2025-08-10,completed,card
374,357,2024-06-10,completed,card
375,2117,2025-08-01,completed,atm
376,1012,2025-09-16,completed,wallet
377,1799,2025-05-22,completed,cod
378,1717,2025-12-08,completed,atm
379,1450,2024-03-28,completed,wallet
380,514,2025-07-09,completed,card
381,342,2025-12-24,completed,cod
382,2206,2025-05-15,completed,card
383,2252,2025-02-13,completed,card
384,967,2025-04-14,completed,atm
385,1370,2025-12-18,refunded,cod
386,10,2024-03-18,completed,atm
387,1658,2024-07-19,completed,wallet
388,218,2024-11-06,completed,wallet
389,1054,2024-06-29,completed,wallet
390,457,2024-03-05,refunded,wallet
391,1245,2024-06-24,completed,card
392,854,2024-12-01,completed,card
393,419,2025-11-18,completed,atm
394,873,2024-07-04,completed,card
395,1518,2025-01-31,completed,atm
396,1020,2025-07-04,completed,atm
397,2124,2025-11-16,completed,card
398,1985,2025-08-11,completed,card
399,454,2025-09-01,completed,card
400,1812,2025-01-13,completed,card
401,200,2024-05-18,cancelled,atm
402,303,2024-01-22,completed,atm
403,1792,2025-08-05,completed,card
404,1061,2025-10-03,completed,atm
405,1267,2024-07-19,completed,card
406,949,2024-08-21,completed,cod
407,1898,2025-01-13,completed,card
408,852,2024-11-21,completed,cod
409,1901,2024-12-19,completed,card
410,593,2024-12-20,completed,atm
411,357,2025-11-25,completed,atm
412,1676,2025-09-13,completed,card
413,2099,2025-10-08,completed,card
414,1026,2024-01-09,completed,atm
415,208,2025-09-21,cancelled,card
416,2079,2024-02-19,completed,card
417,1538,2025-03-06,completed,card
418,2467,2025-07-15,completed,atm
419,318,2024-03-08,completed,card
420,2356,2025-05-10,completed,atm
421,1297,2025-03-16,completed,card
422,118,2024-04-22,completed,card
423,1612,2024-10-22,completed,atm
424,1438,2024-04-23,completed,atm
425,2392,2024-01-19,completed,card
426,2136,2025-05-01,completed,wallet
427,1341,2024-03-30,completed,card
428,121,2025-08-28,completed,card
429,152,2024-09-23,completed,card
430,1951,2024-07-30,completed,wallet
431,989,2025-11-28,completed,card
432,1491,2024-08-05,completed,card
433,1584,2024-09-17,completed,card
434,2023,2025-05-05,completed,card
435,1813,2024-07-13,completed,card
436,2377,2024-08-27,completed,cod
437,2012,2024-08-12,completed,card
438,1850,2024-10-10,cancelled,card
439,211,2024-10-06,completed,card
440,1377,2025-03-02,completed,card
441,1574,2025-11-04,completed,card
442,190,2024-01-08,completed,card
443,2355,2024-10-16,completed,wallet
444,863,2024-02-02,completed,card
445,1995,2024-06-04,completed,card
446,2345,2024-06-12,completed,atm
447,142,2024-01-11,completed,card
448,1160,2025-08-21,completed,card
449,988,2025-01-21,cancelled,atm
450,1248,2025-03-22,completed,wallet
451,1747,2025-06-17,completed,atm
452,201,2025-03-25,completed,wallet
453,2056,2024-10-27,completed,card
454,2363,2024-05-19,completed,wallet
455,1932,2024-09-04,refunded,card
456,433,2025-06-06,completed,card
457,427,2025-07-15,completed,atm
458,1972,2024-11-10,cancelled,atm
459,316,2025-08-06,completed,cod
460,1512,2025-11-14,completed,atm
461,679,2025-08-23,completed,card
462,814,2024-10-16,completed,card
463,1344,2025-03-16,completed,wallet
464,1909,2024-10-21,completed,card
465,1561,2025-12-24,refunded,atm
466,1714,2025-08-01,completed,card
467,996,2024-05-09,completed,atm
468,1857,2024-06-09,completed,wallet
469,2053,2024-11-25,completed,cod
470,1576,2025-12-07,completed,card
471,2249,2024-06-15,completed,atm
472,2427,2024-12-16,completed,wallet
473,1638,2024-04-12,completed,card
474,59,2024-11-04,completed,atm
475,906,2024-02-09,completed,card
476,1176,2024-02-27,completed,atm
477,195,2025-08-14,completed,card
478,275,2025-10-14,completed,card
479,1804,2024-05-21,completed,card
480,407,2024-10-20,completed,cod
481,288,2025-05-30,completed,card
482,161,2025-03-21,completed,card
483,2021,2025-09-06,completed,card
484,2196,2024-02-07,completed,card
485,393,2024-12-31,cancelled,card
486,265,2025-08-19,completed,wallet
487,2463,2024-06-16,completed,atm
488,2450,2025-11-10,completed,atm
489,2445,2024-01-08,completed,atm
490,1423,2025-02-02,completed,card
491,2423,2024-01-03,completed,card
492,589,2024-08-15,completed,wallet
493,2016,2025-11-22,completed,card
494,1305,2024-11-28,completed,card
495,2023,2024-01-20,completed,atm
496,1506,2025-08-24,completed,wallet
497,1898,2024-02-02,completed,card
498,2026,2025-12-02,completed,card
499,1525,2025-11-24,cancelled,atm
500,1051,2025-10-12,completed,card
501,1054,2024-10-23,completed,card
502,1905,2025-05-24,completed,card
503,233,2024-10-08,completed,cod
504,1563,2025-05-30,completed,cod
505,773,2024-11-15,completed,atm
506,2411,2025-05-05,completed,card
507,1413,2024-08-29,completed,card
508,1994,2024-02-05,completed,atm
509,1993,2025-03-21,completed,atm
510,2402,2024-08-08,completed,card
511,2109,2024-10-11,completed,card
512,492,2024-10-27,completed,atm
513,1263,2025-03-07,completed,card
514,1243,2025-11-01,completed,card
515,815,2025-12-09,completed,cod
516,994,2025-02-07,completed,card
517,2219,2025-12-26,completed,atm
518,1001,2025-04-12,completed,atm
519,988,2025-03-01,completed,card
520,1111,2024-03-21,completed,card
521,645,2025-07-28,completed,atm
522,731,2024-05-19,completed,card
523,1137,2024-02-25,completed,card
524,1978,2025-07-06,completed,cod
525,2212,2024-11-23,completed,cod
526,1450,2024-07-06,completed,wallet
527,1542,2025-01-10,cancelled,card
528,1886,2024-07-07,completed,card
529,1734,2024-08-26,completed,card
530,2171,2024-09-20,completed,card
531,1697,2025-04-30,completed,atm
532,969,2025-08-24,completed,card
533,1444,2025-10-21,completed,card
534,892,2025-10-17,completed,card
535,1444,2024-06-18,completed,wallet
536,2199,2025-11-13,completed,card
537,2089,2024-03-14,completed,card
538,433,2025-02-01,completed,card
539,2215,2024-02-08,completed,atm
540,650,2025-08-10,completed,atm
541,863,2024-10-28,completed,atm
542,1482,2024-08-10,completed,atm
543,1516,2025-01-17,completed,card
544,1678,2024-04-16,completed,card
545,2468,2025-11-06,completed,wallet
546,1727,2025-03-07,completed,atm
547,745,2024-09-03,completed,card
548,1357,2025-01-18,completed,card
549,1188,2024-02-08,completed,cod
550,1511,2025-07-25,completed,wallet
551,847,2024-05-11,completed,card
552,2212,2024-06-15,completed,card
553,157,2024-05-31,completed,card
554,2301,2024-08-28,completed,card
555,717,2024-03-27,completed,atm
556,1874,2024-05-26,completed,wallet
557,1162,2024-12-17,completed,atm
558,712,2024-09-22,completed,card
559,1576,2025-06-01,cancelled,card
560,45,2025-10-26,cancelled,card
561,1821,2024-10-25,completed,card
562,1913,2024-02-20,completed,wallet
563,727,2024-12-21,completed,wallet
564,1673,2025-08-17,completed,atm
565,932,2025-02-02,cancelled,card
566,2375,2024-06-20,completed,card
567,2339,2025-01-07,completed,card
568,1158,2025-08-02,completed,card
569,1725,2024-05-18,completed,card
570,1564,2024-10-03,completed,card
571,960,2025-11-05,completed,wallet
572,1689,2025-10-07,completed,atm
573,676,2025-11-26,completed,card
574,1830,2024-05-15,completed,card
575,865,2024-07-29,completed,atm
576,960,2024-03-17,completed,card
577,1775,2024-02-07,completed,atm
578,266,2024-12-14,completed,card
579,1339,2024-07-19,completed,card
580,4,2025-11-12,completed,atm
581,1637,2025-09-27,completed,card
582,333,2025-09-17,completed,wallet
583,1039,2025-04-13,completed,atm
584,2011,2024-05-26,completed,cod
585,1310,2024-12-23,completed,wallet
586,1112,2025-02-05,completed,card
587,2358,2024-01-19,completed,atm
588,2472,2025-11-21,completed,atm
589,335,2024-02-28,cancelled,card
590,442,2025-06-14,completed,card
591,667,2024-10-12,completed,atm
592,461,2025-06-05,completed,atm
593,561,2025-10-28,completed,card
594,348,2024-06-30,completed,card
595,103,2025-09-20,completed,cod
596,2002,2024-04-23,completed,card
597,1441,2024-10-05,completed,atm
598,1464,2024-11-03,completed,wallet
599,1142,2025-04-07,completed,card
600,1128,2024-12-12,completed,card
601,732,2024-10-07,completed,card
602,2123,2025-04-25,completed,atm
603,524,2025-07-22,completed,atm
604,314,2025-07-14,completed,card
605,578,2025-09-09,completed,card
606,303,2024-05-25,completed,card
607,1191,2025-02-15,completed,atm
608,1538,2025-10-28,completed,wallet
609,1531,2025-02-18,completed,atm
610,1749,2025-02-06,completed,cod
611,265,2025-11-15,completed,atm
612,641,2024-09-06,completed,cod
613,1789,2024-03-09,completed,atm
614,1588,2025-02-05,completed,card
615,81,2025-10-29,completed,card
616,2284,2025-12-13,completed,card
617,855,2025-07-28,completed,cod
618,2086,2024-10-10,completed,atm
619,1276,2024-01-18,completed,atm
620,2372,2024-12-02,completed,card
621,1258,2024-08-29,completed,atm
622,405,2024-05-22,completed,cod
623,516,2024-05-13,completed,card
624,1776,2024-10-23,completed,card
625,2021,2025-01-26,completed,card
626,1365,2024-07-31,cancelled,card
627,11,2024-08-06,completed,card
628,921,2025-09-04,completed,wallet
629,1445,2025-04-27,completed,atm
630,668,2025-05-14,completed,cod
631,1543,2025-03-02,completed,card
632,403,2025-06-28,completed,atm
633,2023,2024-10-24,completed,card
634,286,2025-03-19,completed,wallet
635,544,2025-08-18,completed,card
636,931,2025-01-31,completed,atm
637,453,2025-05-06,completed,wallet
638,1758,2024-01-08,completed,card
639,1637,2024-01-31,completed,card
640,2182,2024-09-20,completed,card
641,2079,2025-10-08,completed,card
642,723,2024-04-30,cancelled,card
643,1128,2024-04-02,completed,atm
644,1509,2024-05-13,completed,atm
645,2304,2024-02-13,cancelled,card
646,1604,2024-11-21,completed,atm
647,998,2025-07-16,completed,wallet
648,1375,2024-12-20,completed,card
649,321,2025-12-06,completed,card
650,1777,2024-12-11,completed,wallet
651,819,2025-12-23,completed,wallet
652,959,2025-08-01,completed,card
653,1408,2025-08-05,completed,cod
654,2355,2024-12-19,completed,card
655,727,2025-05-20,completed,atm
656,1374,2024-07-13,completed,cod
657,2212,2024-02-22,completed,atm
658,1583,2025-12-02,completed,cod
659,239,2024-12-29,completed,atm
660,1408,2024-01-11,completed,wallet
661,1358,2024-08-12,completed,card
662,920,2025-07-11,completed,card
663,506,2025-12-13,completed,wallet
664,1661,2025-11-16,completed,card
665,1613,2025-11-06,completed,card
666,123,2025-11-12,completed,atm
667,1387,2025-10-12,completed,card
668,2170,2024-12-17,cancelled,card
669,2474,2025-11-15,completed,card
670,357,2024-04-09,completed,atm
671,2185,2024-10-23,completed,card
672,1615,2024-12-11,completed,card
673,1913,2025-10-20,cancelled,card
674,2116,2025-08-15,completed,card
675,2131,2024-03-03,completed,card
676,751,2025-10-08,completed,card
677,1716,2024-08-06,completed,atm
678,853,2025-01-06,completed,atm
679,1042,2024-03-25,cancelled,card
680,2039,2024-11-11,completed,card
681,499,2024-03-19,completed,card
682,2363,2024-03-11,completed,card
683,1952,2025-02-12,completed,card
684,2011,2025-06-08,refunded,card
685,2412,2025-03-28,completed,atm
686,1794,2025-10-31,completed,card
687,2443,2024-05-06,completed,card
688,1441,2024-05-07,completed,card
689,607,2024-10-06,completed,card
690,2462,2025-05-02,cancelled,card
691,804,2025-12-16,completed,wallet
692,558,2025-05-25,completed,card
693,2062,2024-12-23,completed,wallet
694,2220,2024-01-17,completed,card
695,994,2025-09-09,completed,atm
696,1694,2025-11-24,completed,cod
697,320,2024-04-13,completed,card
698,2237,2024-05-01,completed,cod
699,1028,2025-09-21,refunded,atm
700,1152,2024-02-02,completed,card
701,1184,2024-04-29,completed,card
702,1269,2024-07-14,completed,card
703,2113,2024-06-14,completed,atm
704,2053,2024-06-28,completed,cod
705,1350,2024-08-13,completed,wallet
706,1331,2024-11-03,completed,atm
707,1543,2025-12-10,completed,card
708,1885,2024-06-12,completed,card
709,1784,2024-07-14,completed,card
710,1850,2024-04-12,completed,wallet
711,1196,2024-08-17,completed,atm
712,703,2024-11-06,completed,card
713,1581,2025-05-25,completed,cod
714,379,2024-12-23,completed,wallet
715,1812,2024-11-24,completed,atm
716,1157,2024-08-15,completed,card
717,509,2025-08-12,completed,wallet
718,2340,2025-03-24,completed,cod
719,2392,2025-10-12,completed,atm
720,1359,2025-01-27,completed,card
721,1511,2025-11-17,completed,card
722,630,2024-10-21,completed,cod
723,1335,2025-11-18,cancelled,atm
724,245,2024-04-21,completed,card
725,391,2025-03-06,completed,card
726,544,2024-01-22,completed,card
727,94,2024-07-23,completed,cod
728,1476,2024-05-01,completed,card
729,459,2025-05-23,completed,card
730,2139,2024-01-08,completed,cod
731,8,2025-12-13,completed,atm
732,1799,2025-02-17,completed,card
733,354,2024-03-26,completed,atm
734,1664,2024-06-17,completed,atm
735,1993,2025-10-03,completed,card
736,2433,2025-10-27,cancelled,card
737,504,2025-12-12,completed,wallet
738,1445,2024-10-12,completed,atm
739,236,2024-06-13,completed,card
740,1211,2024-01-12,completed,atm
741,1947,2025-05-10,completed,wallet
742,1813,2025-11-02,completed,wallet
743,957,2025-02-13,refunded,card
744,174,2025-10-04,completed,card
745,134,2024-02-02,completed,cod
746,962,2025-09-27,completed,card
747,2030,2024-04-19,completed,atm
748,1617,2025-07-12,completed,cod
749,379,2024-04-27,completed,card
750,111,2024-11-05,completed,card
751,812,2025-09-28,completed,wallet
752,883,2024-11-02,completed,atm
753,2168,2025-05-28,completed,atm
754,1521,2025-10-12,completed,card
755,1126,2025-07-02,completed,wallet
756,287,2025-05-06,completed,card
757,1552,2025-12-19,completed,card
758,258,2025-12-11,completed,card
759,2045,2024-09-01,cancelled,atm
760,1628,2024-01-11,completed,wallet
761,1243,2024-02-22,completed,card
762,1537,2024-03-03,completed,card
763,593,2025-01-18,completed,wallet
764,2432,2024-05-06,completed,card
765,1081,2025-05-03,completed,wallet
766,411,2025-05-01,completed,atm
767,393,2025-01-06,completed,atm
768,2073,2024-08-04,completed,card
769,453,2024-05-20,completed,card
770,1212,2024-12-09,completed,card
771,1946,2024-08-09,completed,atm
772,2361,2025-11-26,completed,card
773,1003,2024-11-13,completed,card
774,525,2024-11-23,completed,wallet
775,1452,2024-09-13,completed,card
776,729,2024-08-08,completed,card
777,2419,2024-05-05,completed,atm
778,2176,2024-06-17,completed,card
779,2127,2024-08-20,completed,atm
780,2156,2024-05-18,completed,wallet
781,1400,2025-12-01,completed,card
782,1248,2024-08-02,completed,atm
783,8,2024-09-30,completed,cod
784,1858,2025-01-19,completed,card
785,297,2025-11-06,completed,wallet
786,938,2025-12-29,completed,cod
787,1579,2025-08-12,completed,wallet
788,374,2025-01-12,completed,wallet
789,984,2024-09-10,completed,wallet
790,1230,2025-02-04,completed,card
791,1110,2025-11-10,completed,atm
792,1458,2024-08-01,completed,atm
793,333,2025-02-14,completed,card
794,340,2025-06-19,completed,card
795,1214,2024-10-30,completed,cod
796,1257,2024-04-03,completed,atm
797,2340,2024-06-15,completed,wallet
798,1715,2024-03-16,completed,card
799,62,2025-07-03,completed,card
800,442,2024-10-24,completed,atm
801,1598,2025-10-13,completed,card
802,2461,2024-08-30,completed,card
803,2159,2025-03-30,completed,atm
804,714,2024-05-15,completed,card
